temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
21.92143,35.965454,19.745949,0.8796722,97.95071,3.688341e-05,0.1548399,0.029823609,0.17877938,0.051404215,0.012967157,0.0033734697
20.563198,35.04199,18.043682,4.060412,110.31209,5.9167905e-05,0.1648184,0.029970834,0.19502069,0.043951415,0.0124842785,0.002836288
21.233135,34.741615,20.06271,21.304237,127.931015,2.464904e-05,0.19097003,0.029200027,0.18648823,0.04527129,0.010632974,0.0018253466
23.439829,35.400707,24.215675,24.213535,122.89579,1.9022564e-05,0.18109901,0.027195044,0.18743488,0.048439212,0.010162983,0.0021486047
25.941896,35.620132,30.076397,1.4012387,121.11664,2.8668526e-05,0.17512219,0.027961545,0.1751547,0.039856024,0.010892643,0.0024801472
27.772436,35.89928,28.735842,0.18779068,124.10696,2.8633618e-05,0.17823826,0.033379134,0.14145888,0.03489726,0.010792124,0.0023313432
28.87829,36.037426,27.2839,0.21780495,123.984825,3.999094e-05,0.17217024,0.034177817,0.12294371,0.032924846,0.011300707,0.002547605
29.284443,35.742496,25.312838,0.4011969,123.78159,4.3112886e-05,0.14862764,0.028785476,0.123035185,0.039089326,0.012896795,0.003531286
30.279785,36.125984,30.8358,0.10125578,123.256516,3.703525e-05,0.14913812,0.03327731,0.11581408,0.036576282,0.012431697,0.00368167
29.382196,35.820126,19.199556,4.2692504,135.34894,0.0002779432,0.14162712,0.026778203,0.102843106,0.030271268,0.012519248,0.0035822808
25.816729,33.328804,12.982802,43.67866,190.44205,8.301506e-05,0.10513431,0.025963401,0.0796859,0.030044906,0.013672757,0.005608013
23.676964,35.092377,12.818237,62.21782,164.99164,3.0465568e-05,0.13855197,0.02731781,0.115813404,0.036921546,0.011878869,0.003491702
21.42248,35.674294,13.924767,58.98591,154.00464,2.758377e-05,0.12987593,0.024185386,0.13382283,0.037951693,0.011726629,0.003280832
21.509277,35.79256,19.284548,31.2367,140.07756,1.8671879e-05,0.13215017,0.023600306,0.16430049,0.043643117,0.01276181,0.00361318
22.529549,35.80027,24.881489,6.055739,134.31926,1.3801548e-05,0.1475674,0.026107822,0.21644199,0.05543694,0.013065729,0.003498181
24.037825,35.937424,30.880365,0.13509773,134.92401,1.3179958e-05,0.16829778,0.029643731,0.20847735,0.041668903,0.011299011,0.0023589393
26.180822,35.26573,22.005926,2.3170974,136.35547,0.000100515615,0.16537277,0.030713595,0.15728988,0.03697048,0.011303764,0.0027002448
26.70234,35.488186,27.560553,1.3299893,134.85773,3.8330072e-05,0.17401363,0.030954428,0.14991966,0.040267125,0.012920868,0.003244551
28.838926,35.67786,31.775972,0.15604654,135.50021,3.44527e-05,0.16535567,0.029274346,0.16266865,0.047578935,0.01178268,0.0026225515
29.652382,36.105865,26.458384,0.41247958,136.18715,5.866456e-05,0.14916414,0.031225683,0.12425205,0.039104845,0.012102292,0.0031433022
29.132496,35.97044,24.63111,0.46534333,139.94536,6.2681574e-05,0.14517437,0.030597983,0.12885173,0.04160065,0.012794209,0.0036564
27.773256,35.76133,20.142952,0.95086485,142.87373,6.7259054e-05,0.14090833,0.03294085,0.124091886,0.043694735,0.013752494,0.004185209
26.01643,35.721607,24.084839,1.8511462,127.76813,6.18034e-05,0.14121386,0.03000727,0.15037559,0.047864962,0.014422192,0.0043627257
23.747124,35.834976,22.928604,0.17853852,113.960205,3.660186e-05,0.16422123,0.034396864,0.17474271,0.051575195,0.012389793,0.003061149
20.993132,35.882618,23.36627,0.18713613,106.62205,2.2618335e-05,0.17982674,0.032477662,0.20332146,0.052660942,0.012295177,0.0027931128
20.60193,35.756912,26.165012,0.19597073,104.358826,1.6430045e-05,0.18245293,0.030877803,0.22845438,0.05085048,0.012151081,0.00237748
21.52334,35.815548,33.170536,0.08829489,102.66515,1.6956757e-05,0.20183194,0.030610964,0.21749042,0.039754745,0.01043545,0.0015905355
23.35662,35.969654,39.708458,0.06587879,104.32669,2.117276e-05,0.21784033,0.032802768,0.18804082,0.030230844,0.01004689,0.0013855404
25.954124,36.03789,36.267334,0.06442391,106.63838,1.9545716e-05,0.22306778,0.0361854,0.1480235,0.0264217,0.009930611,0.0014918131
27.732216,36.213245,42.190536,0.06640719,109.7356,3.386329e-05,0.21177869,0.037315153,0.11854607,0.02382018,0.010089929,0.0016123882
28.028652,36.32506,29.440702,0.5423136,111.82486,0.000107115666,0.1857061,0.03003798,0.099462055,0.025284331,0.011660754,0.0025830383
28.326065,36.367603,33.157963,0.11942893,114.691475,6.26171e-05,0.1880188,0.035064835,0.10885242,0.025874872,0.011934899,0.0023043035
28.610796,36.21999,29.838137,0.16846342,120.655174,7.493922e-05,0.18398346,0.035764817,0.09683836,0.024354566,0.0120540215,0.0026813962
28.12668,35.975533,25.089415,0.19243023,108.756615,4.0751183e-05,0.1889423,0.03887355,0.104123086,0.030669456,0.013132315,0.00333526
26.0717,35.94273,26.102837,0.23839638,105.64002,6.951231e-05,0.18627316,0.037144333,0.108047985,0.03208758,0.012600472,0.003296867
