temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
19.453087,35.882538,36.48822,1.322726,98.99088,0.0002981433,0.32597283,0.054342948,0.25235873,0.05953318,0.008912142,0.0021575303
20.183811,36.09249,45.84992,0.20305288,94.470985,0.0002448817,0.3793888,0.057722095,0.2567177,0.049948115,0.006896819,0.0010510446
22.03836,36.096203,55.753536,0.16940404,98.076,0.00035584532,0.39866576,0.05936374,0.2198021,0.040314108,0.0062531307,0.00083332544
24.7102,36.35407,58.88601,0.14726941,96.203094,0.00047428266,0.39941072,0.06279336,0.16738893,0.033059563,0.0058551696,0.0008512796
26.510078,35.988808,59.824917,4.741305,96.067696,0.00038126437,0.41567183,0.094664164,0.17984733,0.054956827,0.007151474,0.0015857662
27.749441,36.223778,59.9296,0.26033047,94.50442,0.0006097424,0.39941204,0.069732495,0.13856867,0.029109685,0.0062517645,0.0009590462
28.118156,35.931496,57.7233,0.580443,94.26172,0.0009963502,0.3740439,0.068324596,0.11194862,0.02792316,0.006716015,0.0013102392
27.956896,34.90456,41.482143,24.221523,122.3723,0.0010731069,0.31980005,0.05272381,0.12463798,0.042656068,0.008984461,0.0030680022
27.8492,35.433163,48.023182,0.97844136,114.89835,0.00047728868,0.32404557,0.081209145,0.18273781,0.06952468,0.008202529,0.002349261
26.3539,35.681973,43.633522,0.6873584,96.3619,0.0014018122,0.34555402,0.08045779,0.1457154,0.04619217,0.006937792,0.0016095442
24.186024,35.797997,38.963924,0.56180406,90.24648,0.00026981864,0.34915018,0.0732518,0.15899837,0.05002822,0.007705063,0.0018827334
20.841236,35.486107,29.995367,5.6065245,99.227585,0.0027191422,0.3327619,0.04884528,0.15996237,0.040445533,0.007894744,0.0019931616
19.520155,35.408367,33.48243,7.6925726,110.40068,0.00145983,0.34029144,0.057479847,0.24389191,0.06866101,0.008723392,0.0021775574
20.541985,35.56091,45.963535,0.9440992,102.00621,0.00069189817,0.4010085,0.062255617,0.2865615,0.05168138,0.0069669564,0.0009789044
22.63135,35.698143,49.565136,0.6624791,97.54206,0.0004294126,0.40106043,0.059434943,0.20992097,0.040708836,0.0061623976,0.0008728665
24.715925,35.84173,65.84727,0.7729936,93.509026,0.00037995444,0.3898669,0.05277718,0.15687233,0.02542527,0.0058427677,0.0007362181
26.646267,36.07534,63.3433,1.2096882,91.86721,0.0004401699,0.3708232,0.057138365,0.118279405,0.022560365,0.005983444,0.0008660351
27.581852,36.29512,59.87398,1.1421412,95.68609,0.00061098265,0.34993517,0.061431095,0.10171182,0.023288626,0.006596311,0.001172318
28.84515,36.25686,55.381374,0.6933003,102.47684,0.000887968,0.3321323,0.06267226,0.101574026,0.027155338,0.0071187736,0.0014041736
29.277266,36.44531,60.737278,0.86529243,106.246994,0.00063804333,0.30674094,0.06574699,0.086882874,0.025844004,0.007011832,0.0015300363
28.668142,36.162964,41.864243,4.649505,122.35331,0.0012848274,0.2926141,0.05730526,0.08397279,0.02367182,0.007799102,0.0021349732
25.081882,34.351105,25.663836,63.273056,207.20631,0.0020731238,0.2901244,0.06803267,0.06430743,0.017622102,0.0073768245,0.0021259424
23.155905,35.606915,28.034191,25.74367,151.74318,0.0010023403,0.31356144,0.051545095,0.10403613,0.03390982,0.009191917,0.0033018298
20.798983,35.85494,32.542454,3.3385758,131.6014,0.0005060402,0.29004332,0.045018725,0.2019911,0.056204285,0.0102163935,0.003056028
