temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
25.539406,36.109,46.420395,0.60289264,76.1759,1.6443023e-06,0.03788376,0.005972345,0.11860518,0.023008168,0.01061877,0.0017565078
25.832977,35.82585,41.457066,0.90501857,68.999504,2.51598e-06,0.0368936,0.005860207,0.10409181,0.021396646,0.0106131,0.0019311623
28.594875,35.71078,45.5222,0.82300484,69.71574,1.3758265e-06,0.036322873,0.006216015,0.09506551,0.021020629,0.010616149,0.001959462
29.720512,35.64755,39.41303,1.3648876,69.2113,2.092412e-06,0.033997998,0.006111853,0.080839045,0.019871587,0.010876078,0.0022788937
30.43611,35.29763,41.78838,0.837777,68.94668,2.1987605e-06,0.032112863,0.0061336537,0.078981094,0.020553758,0.011529682,0.0025283631
31.432081,35.037457,41.17807,0.88385475,67.99936,1.8530932e-06,0.02976399,0.006378073,0.072795905,0.020572586,0.011673763,0.0027750283
30.114273,33.98259,17.490608,1.744888,71.04955,2.3402396e-05,0.019194476,0.0024238767,0.066299394,0.02608332,0.012450986,0.0053099594
28.455814,34.4183,28.838385,2.0139995,80.28875,2.5935362e-06,0.016115516,0.004433837,0.09516507,0.032550856,0.014992367,0.005863945
26.637383,35.03683,24.329208,0.6545616,86.68045,1.9430097e-06,0.01929394,0.004451381,0.10550271,0.032176986,0.0132957725,0.004365036
25.245111,35.258442,25.585875,0.8894389,83.55398,1.5231313e-06,0.0197827,0.004177763,0.11227778,0.030406065,0.012613431,0.003525597
24.18964,35.204838,28.608765,1.1389654,80.26384,1.2846084e-06,0.020786203,0.0039603836,0.1217016,0.029725118,0.01246187,0.0031257484
23.599472,35.30662,27.905975,1.220722,74.803345,1.6091207e-06,0.023068465,0.0039636535,0.121981,0.027473921,0.0117384335,0.0026380697
25.176731,35.382515,31.600452,0.52093154,73.8336,1.0470166e-06,0.02506661,0.0046292963,0.12709689,0.027601331,0.011752953,0.002409774
27.451746,35.44122,42.80929,0.52508813,71.98764,1.2448768e-06,0.026648728,0.0048206192,0.103790484,0.022259265,0.010431407,0.0019507216
29.093855,35.690727,47.08604,0.8335263,72.5953,1.175752e-06,0.028372172,0.0053266874,0.08722585,0.020122191,0.010498245,0.002073149
29.815441,35.69319,40.944458,1.6739542,70.25548,1.413498e-06,0.028782818,0.005491115,0.07916968,0.019592904,0.011257857,0.0024384856
30.585943,35.283623,37.144146,1.3145313,68.7431,2.5481722e-06,0.027535608,0.0057803458,0.07791277,0.02134001,0.011908998,0.002819639
30.407974,35.080395,31.791311,0.94194627,69.2228,1.5127773e-06,0.025766922,0.0057238797,0.07529074,0.023180535,0.012262709,0.0034520885
30.55467,34.68705,26.661314,0.8269801,70.63675,6.14899e-06,0.023545938,0.0050978255,0.072633594,0.021655805,0.0122801745,0.003342736
27.82035,34.358055,20.991068,1.0440278,75.35493,1.6492166e-06,0.016177453,0.00326543,0.06635698,0.024599215,0.012187555,0.00464043
25.675648,34.803375,22.041595,1.6852169,89.624115,8.460765e-06,0.01429769,0.0033686783,0.09863785,0.032032654,0.013970885,0.004869275
23.545519,34.83614,16.157854,4.026192,96.816696,1.7146491e-06,0.013161684,0.0020265512,0.12480928,0.035932656,0.012161213,0.0033879003
23.516266,35.128277,18.683332,3.1604826,93.076164,1.3128631e-06,0.009647318,0.0015384392,0.12871267,0.034595773,0.0116391415,0.003402769
24.472013,35.312492,26.936523,2.0287054,92.202,1.0154498e-06,0.012310851,0.0024677461,0.13560306,0.031543713,0.012592269,0.0035656767
25.498154,35.483646,30.836218,1.5017037,92.2456,1.2322469e-06,0.014743644,0.00301352,0.1270958,0.029969616,0.012234848,0.0033792239
27.4135,35.363956,31.938269,0.6539066,86.39174,2.9261773e-06,0.016121767,0.0033778904,0.11181444,0.026240684,0.011747957,0.0029469468
