temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
24.715925,35.84173,68.074745,1.0786369,87.75486,0.00026358868,0.35321474,0.042627554,0.08162224,0.012132644,0.005962143,0.000689922
26.646267,36.07534,65.4307,1.7583218,87.58584,0.0003064117,0.3113646,0.040546264,0.06386706,0.010861915,0.0060871686,0.0007829774
27.581852,36.29512,61.908833,1.5418669,91.42853,0.00042291908,0.2811402,0.041422553,0.056364615,0.010935902,0.00661176,0.0009924942
28.84515,36.25686,57.25098,0.7843889,96.43918,0.000629726,0.26099157,0.043668486,0.052299462,0.010880962,0.006920678,0.0011144038
29.277266,36.44531,62.589676,0.9054792,100.59982,0.0004498735,0.24372514,0.046211556,0.046584334,0.011528577,0.006960155,0.001333676
28.668142,36.162964,44.677452,1.5069047,108.91514,0.0008367316,0.23395313,0.04170431,0.05006717,0.014562062,0.0079089645,0.0021493337
25.081882,34.351105,40.73135,7.3686748,140.67287,0.0011001772,0.21668822,0.045092624,0.07382176,0.02495881,0.010170525,0.0035798862
23.155905,35.606915,36.048935,0.5673834,121.915535,0.0006781254,0.26664734,0.05176077,0.11375454,0.031434536,0.008859924,0.0022229126
20.798983,35.85494,37.26655,0.62185985,115.3537,0.0003322768,0.281439,0.04938108,0.12243024,0.026674898,0.0076564946,0.0014126943
20.648382,35.83477,45.01669,1.0131755,112.399826,0.00018271783,0.29261094,0.045614455,0.1208997,0.021790115,0.0070793973,0.0010788316
21.399584,35.871033,53.852024,1.886008,110.100204,0.00018896874,0.30366102,0.04335792,0.1039349,0.01634214,0.0064298417,0.0008440289
22.963902,36.077736,63.966114,2.7113593,110.34334,0.00023027153,0.30731255,0.042156663,0.08962375,0.01315393,0.0064407513,0.0007780483
24.930681,34.601273,41.293385,5.3132634,121.69406,0.003625218,0.25799066,0.037048902,0.07130236,0.01607682,0.0067242524,0.0015374103
26.105862,35.198284,54.51798,0.49956763,122.00105,0.0012395426,0.26611948,0.046555083,0.09060729,0.020110104,0.008050188,0.0015450061
28.198887,34.96341,61.0281,0.38340408,120.23035,0.00047265552,0.25517628,0.04334557,0.090647995,0.023450023,0.007357116,0.0015256926
29.136312,35.863037,60.719883,0.39700115,116.84378,0.0008762724,0.23827563,0.04279145,0.065709345,0.014752654,0.006662468,0.0011818089
28.008667,35.53422,44.449955,1.6058539,117.32394,0.0019204868,0.21941462,0.03812486,0.055736803,0.013607314,0.007325886,0.0017185779
26.818342,34.931572,32.37927,7.235141,127.34489,0.007347708,0.18145959,0.030469863,0.059657577,0.017564556,0.008348761,0.0024111571
25.573416,35.624966,42.24482,4.6788783,106.5706,0.004029076,0.18418206,0.037495013,0.068180405,0.02048392,0.008344915,0.0024754587
22.956665,35.78919,38.592285,0.5368276,100.647354,0.0013775805,0.21730326,0.040089183,0.09637261,0.026655998,0.008361569,0.0020077156
20.040327,35.831173,38.900383,0.5553666,97.50042,0.0005566736,0.243979,0.039159246,0.11541924,0.025045838,0.0076648733,0.0014180267
19.664438,35.739506,44.70234,0.7448594,95.67797,0.0004268012,0.25165272,0.03679787,0.12776078,0.023851048,0.007354854,0.001163808
20.53887,35.818638,56.173515,1.1115085,96.95634,0.0002444408,0.2687013,0.03471566,0.108620696,0.016273707,0.0062940638,0.00075471454
22.126915,35.97841,57.024082,1.2472374,99.481155,0.0008867858,0.26942864,0.033768997,0.09191355,0.0138225425,0.0062533943,0.00075249316
24.725359,35.319187,56.550835,2.3992488,109.12602,0.00062812516,0.245898,0.034474235,0.084198356,0.020410934,0.007037511,0.0016099309
26.505924,35.99366,64.43967,0.3860761,105.28654,0.00054233667,0.26008552,0.042895775,0.09444241,0.017654594,0.007024666,0.0010439341
27.109964,36.13788,47.145287,0.5465606,101.34864,0.0029209843,0.2244694,0.035263736,0.06741158,0.0145468805,0.0068037915,0.0012621668
28.327091,36.255417,58.47778,0.2923571,99.63661,0.0010317415,0.21303283,0.035590388,0.06523671,0.014411008,0.0071037523,0.0012279266
27.932108,36.360657,44.615757,0.9790323,98.99177,0.0062101875,0.18725108,0.029826675,0.04867521,0.010691513,0.0064305817,0.0011613703
27.539848,36.05462,44.367805,2.8429248,101.137856,0.0015732135,0.20106831,0.053157996,0.06126493,0.021536382,0.009021419,0.0029749305
25.312878,35.700935,39.972492,1.5194356,104.70191,0.002549717,0.24621873,0.05299232,0.07907374,0.022636008,0.008086025,0.0020438763
