temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
26.579979,35.109787,33.787796,0.83492684,90.10643,0.00014162032,0.027052155,0.005255447,0.26074412,0.08032772,0.010733933,0.0030128325
24.727999,35.372173,34.307976,1.3484237,88.53068,0.000173858,0.027619908,0.0050711874,0.2616081,0.070032045,0.009969598,0.002359478
23.873539,35.219597,34.662197,3.870373,99.29505,0.00033600128,0.029933296,0.0052537937,0.2887097,0.07584373,0.009779698,0.00226476
23.37512,35.416798,35.03372,4.5026097,98.42028,0.00023365315,0.03250454,0.005652129,0.31350133,0.087733135,0.009649341,0.0021930756
25.648869,35.565968,48.799232,0.16526166,83.92442,0.00012693695,0.033214897,0.0050611696,0.33656704,0.07087263,0.008820456,0.0015147646
27.605812,35.55153,54.136925,0.28073528,78.52654,0.00015092654,0.030151583,0.0043985397,0.2481179,0.056657948,0.008348177,0.0015348776
29.175001,35.751675,63.78265,0.520381,75.77364,0.00012440703,0.02780831,0.004153235,0.21512161,0.052607615,0.008727688,0.0017228853
29.885487,35.661873,49.29106,0.8288795,73.26087,0.00021469191,0.025320198,0.0038830698,0.19563872,0.051811602,0.009441257,0.0020966334
30.50541,35.32339,40.841812,2.0474832,80.38173,0.0002838712,0.024066322,0.0045023244,0.18408598,0.05510584,0.00963885,0.0023192065
30.399323,35.21775,42.991215,1.0488007,82.34425,0.00020370151,0.0245951,0.005121502,0.21560882,0.08365966,0.009710131,0.0026782607
30.084892,33.256187,30.324211,2.9642644,83.10648,0.002246841,0.02208459,0.0042788065,0.19107422,0.059139892,0.008847461,0.0020990197
27.272087,31.849125,26.494442,17.862974,95.70541,0.00038346022,0.004449859,0.0018481341,0.1342234,0.0604315,0.012673714,0.006206405
25.311127,33.733917,29.360287,7.787379,106.78654,0.00040540865,0.012665892,0.003423444,0.29786006,0.091034375,0.012233972,0.003713494
23.089674,34.677433,28.047987,6.2265296,105.6779,0.0001868028,0.014279821,0.0033980312,0.31649545,0.099228546,0.010786617,0.003094463
23.22168,35.247818,35.51496,0.4715245,91.61975,0.00015849591,0.017940698,0.0037038813,0.36720398,0.09079791,0.009440006,0.0020506303
24.3991,35.410152,42.71051,0.1741148,90.63746,0.0001310123,0.0223086,0.004077058,0.325005,0.07117657,0.008824597,0.0016554965
25.45351,35.530678,45.918797,0.20672816,87.46972,0.00017768276,0.02417365,0.004150697,0.28971046,0.06401257,0.008735196,0.001632381
27.692219,35.362297,46.82841,0.42368934,83.25727,0.00027436155,0.023468975,0.003859216,0.2472743,0.05877209,0.008630543,0.0016673992
28.142387,35.45923,48.43782,0.49737608,76.11693,0.0003587599,0.02221509,0.0037828586,0.22606173,0.05820722,0.009005582,0.001868105
