temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
23.516266,35.128277,24.30154,0.8298699,85.134125,4.618084e-07,0.019721817,0.00356637,0.11070956,0.027376154,0.012551508,0.0032513265
24.472013,35.312492,33.00053,0.6951488,84.77576,3.4914333e-07,0.022451686,0.003944762,0.10964784,0.02355296,0.011619159,0.0024507968
25.498154,35.483646,36.941696,0.7296275,84.985306,4.342085e-07,0.023648499,0.004126577,0.09605878,0.020137299,0.010904661,0.0020708893
27.4135,35.363956,36.355854,0.9093881,80.28408,1.0712399e-06,0.023023197,0.0041221934,0.08209227,0.017740855,0.010760054,0.0020932832
28.022121,35.311558,38.057804,0.55358183,71.69223,9.07572e-07,0.022954673,0.0041787084,0.07265256,0.016744072,0.011036051,0.0022500535
29.999474,35.551895,48.28622,0.66424006,68.20427,3.3774018e-07,0.02657936,0.0050104223,0.06668883,0.015419437,0.010627969,0.0020478694
29.58443,35.55597,29.644716,0.5608725,66.94245,8.424485e-07,0.024040021,0.0046844888,0.05967821,0.017054297,0.011602455,0.0029754948
29.962917,34.958862,32.522022,0.7140677,65.68399,2.1563667e-06,0.023389962,0.005162014,0.06362685,0.018870747,0.012150694,0.003239133
28.619427,33.51395,12.453672,1.0083815,78.22289,8.615295e-06,0.012040203,0.0006541551,0.05243457,0.01923066,0.011241836,0.004164851
27.698849,34.51952,25.303816,0.85289466,80.09539,1.1024641e-06,0.009755388,0.0030769175,0.075616054,0.029302469,0.01470555,0.0063369465
25.452185,35.42733,24.204,0.12404813,80.628075,6.8094784e-07,0.021293651,0.005442794,0.11267384,0.033842366,0.013538128,0.0039712936
23.621172,35.604755,27.51358,0.1367515,80.6916,5.680038e-07,0.027537052,0.0063346843,0.12261008,0.030646704,0.011809036,0.0028122873
23.19822,35.534267,31.175314,0.16378687,78.99748,4.4379175e-07,0.031481884,0.0065109716,0.12434126,0.027489973,0.011174956,0.0022793035
24.04535,35.541965,35.256107,0.13587658,81.87156,4.4028457e-07,0.03790903,0.006742086,0.113260224,0.022379482,0.010249943,0.0017449892
25.474905,35.56918,41.346066,0.21563496,81.22926,4.975869e-07,0.040213037,0.0071397424,0.09981829,0.02063128,0.010094981,0.0017543943
27.053616,35.655186,39.58228,0.25897607,76.09198,8.5696786e-07,0.040730406,0.0075025056,0.08912355,0.018794348,0.010229986,0.0017907254
29.078339,35.86071,44.538727,0.292733,74.309586,4.6288307e-07,0.041902296,0.0075513413,0.07461056,0.017031316,0.0100657595,0.0018318217
29.27772,35.22555,23.276276,0.4114009,68.63742,7.859047e-06,0.03420774,0.0052592945,0.06147902,0.01444066,0.01062897,0.002271328
28.719255,34.773422,27.448284,0.344235,66.572,8.56543e-06,0.033375517,0.006989487,0.06651256,0.0193705,0.012014753,0.0031965855
28.982618,30.576643,6.7999096,9.24117,95.98837,7.380567e-05,0.015002197,1.77734e-05,0.034397323,0.008673367,0.00786905,0.0019996618
29.028446,32.459846,8.547627,3.043451,81.30543,2.6125017e-06,0.0058508604,2.9575009e-05,0.03642718,0.014031594,0.008744665,0.0029220502
27.60276,33.87559,16.468597,2.4344885,82.52862,2.210118e-06,0.00494891,0.0008396671,0.046635743,0.019383736,0.012753474,0.006203338
